Image_ID,IoU,Dice,Accuracy,Sensitivity,Specificity
ISIC_0017856.jpg,0.9051871016592631,0.9502343374788951,0.9217447916663666,0.9869021921408909,0.7187374400461956
ISIC_0017883.jpg,0.7372225725568124,0.8487370406104979,0.9443847656246925,0.8535660226144536,0.9646995558561354
ISIC_0017891.jpg,0.8203585700390751,0.9013153601067351,0.9458561197913588,0.820526946883127,0.9999114751496769
ISIC_0017919.jpg,0.8821378286596955,0.9373785651902888,0.9397786458330274,0.8915151437101502,0.9891301485298449
ISIC_0017939.jpg,0.9129107612001929,0.9544729212850651,0.951334635416357,0.919439816009411,0.991086314310896
ISIC_0017951.jpg,0.967620075551292,0.9835436094340338,0.9945312499996762,0.9956962376767702,0.9943024935835897
ISIC_0017970.jpg,0.8775356199575626,0.9347738712700399,0.9112499999997034,0.9942744886477135,0.7638987995765878
ISIC_0017973.jpg,0.8645564748885275,0.927358850785375,0.9541731770830227,0.9774727247006216,0.9442227559259225
ISIC_0017987.jpg,0.8906831710590531,0.9421813074690278,0.9473339843746916,0.9413033232880555,0.9523863649954221
ISIC_0017990.jpg,0.9334385416345632,0.9655735328886303,0.985309244791346,0.9515711923004787,0.9946320993805332
ISIC_0017993.jpg,0.8601499840738047,0.9248178818248204,0.9685546874996848,0.9999999999983169,0.961014746595465
ISIC_0018039.jpg,0.9591462606563109,0.9791471723351562,0.9819368489580137,0.9959482290695483,0.9715464899395262
ISIC_0018040.jpg,0.9484302852527826,0.9735326867286264,0.9764778645830154,0.9974855513015105,0.9603897223653731
ISIC_0018048.jpg,0.8803736574173391,0.9363816111171406,0.9707779947913506,0.9616728289019161,0.9734006423422137
ISIC_0018058.jpg,0.9583776367673497,0.9787465081038428,0.992099609374677,0.9993204699468906,0.9904926396551281
ISIC_0018088.jpg,0.90089273727866,0.9478627800623706,0.9807747395830141,0.9999999999981373,0.9767034562189951
ISIC_0018090.jpg,0.8040635157721748,0.891391582106265,0.9248470052080323,0.8156093697533461,0.9912687985170613
ISIC_0018108.jpg,0.9211687005794127,0.9589670082607465,0.9775423177080151,0.9998263695092461,0.96961190630626
ISIC_0018109.jpg,0.9111398774405621,0.9535041241050125,0.9722916666663501,0.989849615531801,0.9652233068215804
ISIC_0018126.jpg,0.8434935054518806,0.9151033111398154,0.9936067708330099,0.9962352941082706,0.9935126022082126
ISIC_0018172.jpg,0.8321454488896536,0.9083836104758646,0.9578352864580215,0.9999999999984427,0.9466921826446296
ISIC_0018184.jpg,0.8609763026438407,0.9252952887370721,0.9235351562496994,0.9825739257291376,0.8686112123453504
ISIC_0018185.jpg,0.8945979482335874,0.944367061167419,0.9214713541663667,0.9957737779696647,0.7710648854578495
ISIC_0018200.jpg,0.8425794182827301,0.9145651035959228,0.9250878906246989,0.9999999999991881,0.8749463388121859
ISIC_0018209.jpg,0.9113366155691875,0.9536118422529101,0.9597265624996876,0.9553527157982455,0.9630708254345666
ISIC_0018278.jpg,0.7824935143360157,0.8779762821493317,0.9484179687496913,0.7824935143360157,0.9999999999995732
ISIC_0018286.jpg,0.8940316119602304,0.9440514153139727,0.9777832031246817,0.9998090012484376,0.9727011954741144
ISIC_0018290.jpg,0.8798745738225621,0.9360992335072795,0.9842871093746796,0.9999717170546144,0.9822471058658924
ISIC_0018297.jpg,0.7469031474198573,0.8551168374995706,0.8786197916663806,0.7492731222034786,0.9970936578118879
ISIC_0018324.jpg,0.921843070904922,0.9593323043497631,0.9768424479163487,0.9974323617505142,0.96907780308013
ISIC_0018325.jpg,0.9138061125749747,0.9549620586648384,0.9683919270830181,0.9620391570478369,0.9717875071800136
ISIC_0018336.jpg,0.9089531083883048,0.9523053283961675,0.9849446614580127,0.9946361638856692,0.9832194433575749
ISIC_0018339.jpg,0.7683956260872349,0.8690313578612414,0.8548665364580551,0.9791357763179285,0.7346215925389843
ISIC_0018345.jpg,0.8451988360796525,0.9161059714034715,0.9766210937496821,0.9902022676170041,0.9746112653631087
ISIC_0018371.jpg,0.8925937076605213,0.9432491549006331,0.9814192708330138,0.9999999999978919,0.9780262084041753
ISIC_0018377.jpg,0.9084605026909595,0.9520349008114297,0.9867220052080121,0.9999999999975296,0.9847067512996882
